0,1,2
13.16722,0.0,3.386924
11.936767,0.0,3.5502036
14.670848,0.0,2.989056
12.514759,0.0,3.5228784
9.375858,0.0,3.225248
13.168534,0.0,3.5729477
11.385997,0.0,3.1286542
17.027517,0.0,3.1963432
11.495639,0.0,2.4798634
8.126062,0.49383175,3.556281
14.054805,0.0,3.449468
12.062208,0.0,3.7809486
5.9823256,0.062650576,4.4753356
7.661431,0.0,3.3449023
13.694267,0.0,3.0941002
8.940344,0.0,3.5878546
13.806531,0.0,4.127637
6.1209736,2.0288591,1.7265544
12.724837,0.0,3.3259017
13.669234,0.0,3.4670851
13.764063,0.0,3.367811
11.217542,0.0,3.433273
9.137911,0.0,3.9493346
15.393018,0.0,3.222443
14.218757,0.0,2.9891372
9.855104,0.0,3.1916788
10.992297,0.0,3.5332162
11.359864,0.0,3.0925322
6.7315717,0.0,4.0575213
15.88914,0.0,3.5211344
14.377263,2.4629514,0.91198957
14.356887,0.0,4.291072
3.0337782,0.16563906,2.2623594
11.679496,0.0,3.2163413
16.005283,0.0,3.3561597
10.42655,0.0,2.57871
12.935143,0.0,3.198363
16.896135,0.0,2.3980868
13.431823,0.0,3.139358
8.74443,0.0,3.43447
9.794079,0.0,4.613422
5.5110226,0.0,2.29589
10.148217,0.0,4.04601
11.299184,0.0,3.472758
11.802718,0.0,3.5996363
10.347409,0.0,3.6053174
15.3963175,0.0,3.44499
10.807556,0.0,3.5638177
7.6400065,0.0,4.2811527
11.672787,0.0,0.7586683
14.441849,0.0,3.3005095
6.7426577,0.0,2.6919386
6.887846,0.0,2.3023202
12.718191,0.0,3.684456
11.6788845,0.0,3.8076262
12.426595,0.0,3.1001875
13.137559,0.0,3.1891057
6.8070107,2.7309875,3.065821
10.013862,0.0,3.9811304
10.149313,0.0,3.5988443
13.649604,0.0,3.9485161
9.041447,0.0,0.82055414
9.267053,0.0,2.3074033
10.621711,0.0,3.620206
8.266934,0.0,3.1640098
14.530653,0.0,2.9964077
12.846091,0.0,3.476819
15.326226,0.0,2.9794166
16.14395,0.0,3.0288713
8.8949995,0.0,1.7491581
14.644748,0.0,2.768798
6.192253,0.0,2.908649
13.802485,0.0,3.128726
8.313218,0.0,3.4875615
15.624726,0.0,3.5969722
17.105358,0.0,3.204968
11.579601,0.0,3.214207
12.274405,0.0,2.6996458
12.350267,0.0,3.6647117
11.848662,0.0,3.602896
12.547716,0.0,3.0958223
16.292929,0.0,3.4496021
14.262896,0.0,3.508863
7.0688925,0.0,2.6422951
11.79718,0.0,3.0272467
14.137401,0.0,3.381347
13.852466,0.0,3.3387325
7.1969223,0.0,3.0073597
12.368623,0.0,3.159366
13.273029,0.0,3.7293265
13.398686,0.0,3.708277
11.579547,0.0,3.197162
14.392912,0.0,2.8802388
8.924418,0.0,3.2623503
13.089021,0.0,2.7939951
12.798715,0.0,3.3467624
16.232592,0.0,3.3634384
10.058845,0.0,3.6714735
12.626186,0.0,3.6527588
14.573491,0.0,3.0621014
